,date,stock_id,deal_price,volume,Time,TickType
1994,2021-06-21,1504,34.25,1,12:17:28.232,1
1995,2021-06-21,1504,34.3,1,12:17:32.285,1
1996,2021-06-21,1504,34.3,1,12:17:32.452,1
1997,2021-06-21,1504,34.3,5,12:17:33.908,1
1998,2021-06-21,1504,34.3,1,12:17:35.940,1
1999,2021-06-21,1504,34.25,5,12:17:36.229,2
2000,2021-06-21,1504,34.3,1,12:17:37.429,1
2001,2021-06-21,1504,34.3,1,12:17:43.647,1
2002,2021-06-21,1504,34.3,2,12:17:44.279,1
2003,2021-06-21,1504,34.25,2,12:17:45.040,2
2004,2021-06-21,1504,34.25,11,12:17:45.066,0
2005,2021-06-21,1504,34.25,1,12:17:46.138,1
2006,2021-06-21,1504,34.2,20,12:17:46.804,2
2007,2021-06-21,1504,34.2,15,12:17:46.839,0
2008,2021-06-21,1504,34.25,1,12:17:46.865,1
2009,2021-06-21,1504,34.15,2,12:17:47.414,2
2010,2021-06-21,1504,34.25,1,12:17:47.417,1
2011,2021-06-21,1504,34.15,1,12:17:47.459,2
2012,2021-06-21,1504,34.25,1,12:17:47.935,1
2013,2021-06-21,1504,34.15,3,12:17:47.958,2
2014,2021-06-21,1504,34.25,1,12:17:48.814,1
2015,2021-06-21,1504,34.2,1,12:17:50.486,2
2016,2021-06-21,1504,34.2,1,12:17:56.767,1
2017,2021-06-21,1504,34.2,1,12:17:57.516,1
2018,2021-06-21,1504,34.2,1,12:17:58.977,1
2019,2021-06-21,1504,34.2,3,12:18:00.249,1
2020,2021-06-21,1504,34.2,3,12:18:01.993,1
2021,2021-06-21,1504,34.15,2,12:18:02.415,2
2022,2021-06-21,1504,34.2,5,12:18:02.726,1
2023,2021-06-21,1504,34.2,6,12:18:04.186,1
2024,2021-06-21,1504,34.15,9,12:18:05.696,2
2025,2021-06-21,1504,34.1,29,12:18:05.725,2
2026,2021-06-21,1504,34.05,4,12:18:06.416,2
2027,2021-06-21,1504,34.25,18,12:18:08.088,1
2028,2021-06-21,1504,34.05,2,12:18:08.912,2
2029,2021-06-21,1504,34.15,1,12:18:11.225,1
2030,2021-06-21,1504,34.1,1,12:18:12.445,2
2031,2021-06-21,1504,34.1,1,12:18:12.869,0
2032,2021-06-21,1504,34.2,1,12:18:13.097,1
2033,2021-06-21,1504,34.05,5,12:18:13.395,2
2034,2021-06-21,1504,34.15,2,12:18:19.472,1
2035,2021-06-21,1504,34.25,1,12:18:21.229,1
2036,2021-06-21,1504,34.1,17,12:18:26.770,2
2037,2021-06-21,1504,34.1,6,12:18:26.814,0
2038,2021-06-21,1504,34.15,1,12:18:26.852,1
2039,2021-06-21,1504,34.05,3,12:18:27.808,2
2040,2021-06-21,1504,34.15,2,12:18:29.834,1
2041,2021-06-21,1504,34.05,20,12:18:29.866,2
2042,2021-06-21,1504,34.2,5,12:18:29.937,1
2043,2021-06-21,1504,34.05,1,12:18:30.809,2
2044,2021-06-21,1504,34.0,3,12:18:31.809,2
2045,2021-06-21,1504,34.2,1,12:18:32.521,1
2046,2021-06-21,1504,34.0,11,12:18:33.970,2
2047,2021-06-21,1504,34.05,1,12:18:34.408,1
2048,2021-06-21,1504,34.0,3,12:18:35.227,2
2049,2021-06-21,1504,34.0,30,12:18:35.485,2
2050,2021-06-21,1504,34.0,9,12:18:35.516,0
2051,2021-06-21,1504,34.1,2,12:18:35.787,1
2052,2021-06-21,1504,34.1,1,12:18:36.315,0
2053,2021-06-21,1504,33.95,5,12:18:36.378,2
2054,2021-06-21,1504,34.1,6,12:18:36.728,1
2055,2021-06-21,1504,34.1,1,12:18:38.541,1
2056,2021-06-21,1504,34.0,1,12:18:39.038,2
2057,2021-06-21,1504,34.1,1,12:18:39.306,1
2058,2021-06-21,1504,34.05,5,12:18:39.743,2
2059,2021-06-21,1504,34.05,5,12:18:39.783,0
2060,2021-06-21,1504,34.0,20,12:18:40.134,2
2061,2021-06-21,1504,33.95,4,12:18:40.368,2
2062,2021-06-21,1504,34.05,1,12:18:42.947,1
2063,2021-06-21,1504,34.05,4,12:18:45.819,1
2064,2021-06-21,1504,34.05,4,12:18:49.439,1
2065,2021-06-21,1504,34.0,2,12:18:49.883,2
2066,2021-06-21,1504,34.0,1,12:18:50.526,0
2067,2021-06-21,1504,34.0,1,12:18:50.853,0
2068,2021-06-21,1504,34.05,1,12:18:51.536,1
2069,2021-06-21,1504,34.05,3,12:18:52.997,1
2070,2021-06-21,1504,34.05,4,12:18:53.927,2
2071,2021-06-21,1504,34.1,1,12:18:55.491,1
2072,2021-06-21,1504,34.1,8,12:18:57.943,0
2073,2021-06-21,1504,34.05,1,12:18:58.148,2
2074,2021-06-21,1504,34.1,1,12:19:00.441,1
2075,2021-06-21,1504,34.05,1,12:19:01.159,2
2076,2021-06-21,1504,34.1,1,12:19:05.878,1
2077,2021-06-21,1504,34.05,5,12:19:07.585,2
2078,2021-06-21,1504,34.05,4,12:19:07.611,0
2079,2021-06-21,1504,34.1,1,12:19:09.837,1
2080,2021-06-21,1504,34.1,6,12:19:09.982,1
2081,2021-06-21,1504,34.05,1,12:19:09.998,2
2082,2021-06-21,1504,34.1,2,12:19:10.258,1
2083,2021-06-21,1504,34.1,1,12:19:12.836,1
2084,2021-06-21,1504,34.1,1,12:19:15.552,1
2085,2021-06-21,1504,34.05,1,12:19:16.697,2
2086,2021-06-21,1504,34.1,1,12:19:16.884,1
2087,2021-06-21,1504,34.05,8,12:19:17.688,2
2088,2021-06-21,1504,34.05,2,12:19:17.718,0
2089,2021-06-21,1504,34.05,1,12:19:18.299,0
2090,2021-06-21,1504,34.0,1,12:19:20.632,2
2091,2021-06-21,1504,34.0,9,12:19:21.181,2
2092,2021-06-21,1504,34.0,12,12:19:21.221,0
2093,2021-06-21,1504,34.1,2,12:19:21.354,1
2094,2021-06-21,1504,34.1,1,12:19:24.545,1
2095,2021-06-21,1504,34.05,3,12:19:25.516,2
2096,2021-06-21,1504,34.1,1,12:19:27.839,1
2097,2021-06-21,1504,34.0,5,12:19:28.729,2
2098,2021-06-21,1504,33.95,1,12:19:30.050,2
2099,2021-06-21,1504,33.95,16,12:19:31.383,0
2100,2021-06-21,1504,33.9,2,12:19:31.659,2
2101,2021-06-21,1504,33.9,1,12:19:32.742,2
2102,2021-06-21,1504,34.0,5,12:19:33.036,1
2103,2021-06-21,1504,34.0,5,12:19:33.062,0
2104,2021-06-21,1504,33.95,1,12:19:37.503,2
2105,2021-06-21,1504,34.0,2,12:19:38.268,1
2106,2021-06-21,1504,33.95,4,12:19:39.999,2
2107,2021-06-21,1504,33.95,1,12:19:42.087,2
2108,2021-06-21,1504,33.95,1,12:19:42.342,0
2109,2021-06-21,1504,33.95,1,12:19:42.533,0
2110,2021-06-21,1504,33.9,9,12:19:44.153,2
2111,2021-06-21,1504,33.85,1,12:19:45.535,2
2112,2021-06-21,1504,33.95,3,12:19:45.646,1
2113,2021-06-21,1504,34.0,1,12:19:47.784,1
2114,2021-06-21,1504,34.0,24,12:19:50.339,0
2115,2021-06-21,1504,34.0,2,12:19:51.556,0
2116,2021-06-21,1504,33.95,3,12:19:52.900,2
2117,2021-06-21,1504,34.05,1,12:19:53.519,1
2118,2021-06-21,1504,34.0,2,12:19:53.550,2
2119,2021-06-21,1504,34.0,1,12:19:55.102,2
2120,2021-06-21,1504,34.0,4,12:19:55.653,2
2121,2021-06-21,1504,34.0,5,12:19:55.694,0
2122,2021-06-21,1504,34.0,1,12:19:55.837,2
2123,2021-06-21,1504,34.0,3,12:19:58.704,2
2124,2021-06-21,1504,34.05,3,12:19:59.032,1
2125,2021-06-21,1504,33.95,31,12:19:59.466,2
2126,2021-06-21,1504,33.95,54,12:19:59.493,0
2127,2021-06-21,1504,34.0,1,12:20:00.446,1
2128,2021-06-21,1504,33.9,2,12:20:03.223,2
2129,2021-06-21,1504,33.95,1,12:20:04.978,1
2130,2021-06-21,1504,33.95,1,12:20:06.302,1
2131,2021-06-21,1504,33.9,1,12:20:06.805,2
2132,2021-06-21,1504,33.9,2,12:20:08.152,0
2133,2021-06-21,1504,33.95,1,12:20:08.207,1
2134,2021-06-21,1504,33.95,2,12:20:08.229,1
2135,2021-06-21,1504,33.95,1,12:20:11.924,1
2136,2021-06-21,1504,33.95,1,12:20:15.399,1
2137,2021-06-21,1504,33.95,2,12:20:15.990,1
2138,2021-06-21,1504,33.9,7,12:20:16.632,2
2139,2021-06-21,1504,33.9,3,12:20:16.662,0
2140,2021-06-21,1504,33.95,1,12:20:16.789,1
2141,2021-06-21,1504,33.95,1,12:20:19.114,1
2142,2021-06-21,1504,33.95,1,12:20:19.272,1
2143,2021-06-21,1504,33.85,29,12:20:25.192,2
2144,2021-06-21,1504,33.95,6,12:20:27.865,1
2145,2021-06-21,1504,33.95,1,12:20:28.680,2
2146,2021-06-21,1504,34.0,2,12:20:28.720,1
2147,2021-06-21,1504,34.0,2,12:20:28.966,2
2148,2021-06-21,1504,33.9,1,12:20:29.376,2
2149,2021-06-21,1504,33.9,4,12:20:29.407,0
2150,2021-06-21,1504,33.95,1,12:20:36.692,1
2151,2021-06-21,1504,33.9,1,12:20:42.525,2
2152,2021-06-21,1504,34.0,1,12:20:46.743,1
2153,2021-06-21,1504,33.95,1,12:20:48.690,2
2154,2021-06-21,1504,33.95,1,12:20:54.775,0
2155,2021-06-21,1504,33.95,3,12:21:00.324,0
2156,2021-06-21,1504,33.95,1,12:21:09.691,1
2157,2021-06-21,1504,33.95,1,12:21:11.238,1
2158,2021-06-21,1504,33.95,1,12:21:11.333,1
2159,2021-06-21,1504,33.95,4,12:21:12.118,2
2160,2021-06-21,1504,33.95,1,12:21:13.522,0
2161,2021-06-21,1504,33.95,1,12:21:18.874,2
2162,2021-06-21,1504,33.95,3,12:21:26.804,2
2163,2021-06-21,1504,34.0,3,12:21:34.993,1
2164,2021-06-21,1504,33.95,1,12:21:36.255,2
2165,2021-06-21,1504,33.95,9,12:21:36.885,1
2166,2021-06-21,1504,33.95,5,12:21:38.834,1
2167,2021-06-21,1504,33.95,10,12:21:40.137,1
2168,2021-06-21,1504,33.95,5,12:21:40.916,1
2169,2021-06-21,1504,33.95,1,12:21:42.812,1
2170,2021-06-21,1504,33.95,1,12:21:43.537,1
2171,2021-06-21,1504,33.95,2,12:21:45.858,1
2172,2021-06-21,1504,33.95,1,12:21:46.819,1
2173,2021-06-21,1504,33.95,2,12:21:46.837,1
2174,2021-06-21,1504,33.95,3,12:21:47.666,1
2175,2021-06-21,1504,33.95,1,12:21:47.882,0
2176,2021-06-21,1504,33.95,3,12:21:52.740,1
2177,2021-06-21,1504,33.95,1,12:21:54.014,1
2178,2021-06-21,1504,33.95,2,12:21:54.808,1
2179,2021-06-21,1504,33.95,1,12:21:56.059,1
2180,2021-06-21,1504,33.95,1,12:21:59.988,1
2181,2021-06-21,1504,33.95,1,12:22:01.365,1
2182,2021-06-21,1504,33.95,5,12:22:02.309,1
2183,2021-06-21,1504,33.95,17,12:22:02.338,0
2184,2021-06-21,1504,33.9,2,12:22:08.997,2
2185,2021-06-21,1504,33.95,4,12:22:12.551,1
2186,2021-06-21,1504,33.95,2,12:22:17.458,1
2187,2021-06-21,1504,33.95,1,12:22:19.137,1
2188,2021-06-21,1504,33.95,1,12:22:21.554,1
2189,2021-06-21,1504,33.95,1,12:22:22.738,1
2190,2021-06-21,1504,33.95,1,12:22:22.922,0
2191,2021-06-21,1504,33.95,1,12:22:26.048,1
2192,2021-06-21,1504,33.95,1,12:22:30.221,0
2193,2021-06-21,1504,33.9,4,12:22:32.032,2
2194,2021-06-21,1504,33.95,1,12:22:40.414,1
2195,2021-06-21,1504,33.9,1,12:22:41.398,2
2196,2021-06-21,1504,33.9,26,12:22:43.144,2
2197,2021-06-21,1504,33.9,3,12:22:43.166,0
2198,2021-06-21,1504,33.9,1,12:22:45.717,1
2199,2021-06-21,1504,33.85,4,12:22:48.323,2
2200,2021-06-21,1504,33.85,11,12:22:48.354,0
2201,2021-06-21,1504,33.8,1,12:22:48.556,2
2202,2021-06-21,1504,33.8,1,12:22:48.785,2
2203,2021-06-21,1504,33.8,15,12:22:49.255,2
2204,2021-06-21,1504,33.8,14,12:22:53.942,2
2205,2021-06-21,1504,33.8,13,12:22:53.969,0
2206,2021-06-21,1504,33.75,2,12:22:57.230,2
2207,2021-06-21,1504,33.75,1,12:22:57.911,2
2208,2021-06-21,1504,33.8,2,12:22:59.263,1
2209,2021-06-21,1504,33.75,2,12:23:01.338,2
2210,2021-06-21,1504,33.75,5,12:23:01.505,2
2211,2021-06-21,1504,33.75,3,12:23:02.201,2
2212,2021-06-21,1504,33.75,3,12:23:04.669,2
2213,2021-06-21,1504,33.75,2,12:23:04.717,2
2214,2021-06-21,1504,33.75,1,12:23:06.724,2
2215,2021-06-21,1504,33.75,1,12:23:09.413,2
2216,2021-06-21,1504,33.75,4,12:23:09.735,2
2217,2021-06-21,1504,33.8,1,12:23:10.468,1
2218,2021-06-21,1504,33.75,2,12:23:11.035,2
2219,2021-06-21,1504,33.75,1,12:23:12.209,2
2220,2021-06-21,1504,33.75,2,12:23:13.113,2
2221,2021-06-21,1504,33.75,1,12:23:13.138,0
2222,2021-06-21,1504,33.75,1,12:23:13.592,0
2223,2021-06-21,1504,33.7,6,12:23:17.546,2
2224,2021-06-21,1504,33.7,1,12:23:19.712,2
2225,2021-06-21,1504,33.8,1,12:23:21.105,1
2226,2021-06-21,1504,33.8,1,12:23:35.232,1
2227,2021-06-21,1504,33.8,1,12:23:37.218,1
2228,2021-06-21,1504,33.75,1,12:23:38.298,2
2229,2021-06-21,1504,33.75,1,12:23:45.643,2
2230,2021-06-21,1504,33.75,2,12:23:49.287,2
2231,2021-06-21,1504,33.8,1,12:23:54.099,1
2232,2021-06-21,1504,33.8,3,12:23:58.666,1
2233,2021-06-21,1504,33.8,3,12:23:59.411,1
2234,2021-06-21,1504,33.8,1,12:24:05.785,1
2235,2021-06-21,1504,33.8,1,12:24:09.788,1
2236,2021-06-21,1504,33.75,5,12:24:09.907,2
2237,2021-06-21,1504,33.8,1,12:24:10.058,1
2238,2021-06-21,1504,33.8,1,12:24:10.271,1
2239,2021-06-21,1504,33.8,1,12:24:12.047,1
2240,2021-06-21,1504,33.8,1,12:24:20.353,1
2241,2021-06-21,1504,33.8,1,12:24:21.469,1
2242,2021-06-21,1504,33.8,1,12:24:22.458,1
2243,2021-06-21,1504,33.8,10,12:24:22.487,0
2244,2021-06-21,1504,33.8,2,12:24:24.553,0
2245,2021-06-21,1504,33.85,1,12:24:36.793,1
2246,2021-06-21,1504,33.85,3,12:24:36.819,0
2247,2021-06-21,1504,33.85,1,12:24:40.208,0
2248,2021-06-21,1504,33.85,1,12:24:49.215,2
2249,2021-06-21,1504,33.85,2,12:24:49.250,0
2250,2021-06-21,1504,33.85,1,12:24:50.269,1
2251,2021-06-21,1504,33.8,5,12:24:54.836,2
2252,2021-06-21,1504,33.8,1,12:24:54.878,0
2253,2021-06-21,1504,33.8,1,12:25:05.870,2
2254,2021-06-21,1504,33.8,3,12:25:05.903,0
2255,2021-06-21,1504,33.8,10,12:25:19.842,2
2256,2021-06-21,1504,33.8,5,12:25:30.981,2
2257,2021-06-21,1504,33.8,5,12:25:36.037,0
2258,2021-06-21,1504,33.8,1,12:25:48.485,0
2259,2021-06-21,1504,33.8,1,12:26:13.536,1
2260,2021-06-21,1504,33.8,1,12:26:15.169,1
2261,2021-06-21,1504,33.8,2,12:26:15.936,1
2262,2021-06-21,1504,33.75,2,12:26:16.078,2
2263,2021-06-21,1504,33.8,2,12:26:23.832,1
2264,2021-06-21,1504,33.8,6,12:26:27.426,1
2265,2021-06-21,1504,33.8,1,12:26:31.025,1
2266,2021-06-21,1504,33.8,6,12:26:40.414,1
2267,2021-06-21,1504,33.8,2,12:26:43.239,0
2268,2021-06-21,1504,33.8,1,12:26:48.739,0
2269,2021-06-21,1504,33.8,2,12:27:02.884,0
2270,2021-06-21,1504,33.8,1,12:27:05.942,0
2271,2021-06-21,1504,33.75,1,12:27:08.046,2
2272,2021-06-21,1504,33.75,23,12:27:13.928,1
2273,2021-06-21,1504,33.7,5,12:27:14.314,2
2274,2021-06-21,1504,33.7,15,12:27:14.558,0
2275,2021-06-21,1504,33.65,1,12:27:14.629,2
2276,2021-06-21,1504,33.65,4,12:27:19.235,2
2277,2021-06-21,1504,33.65,2,12:27:19.313,2
2278,2021-06-21,1504,33.65,4,12:27:21.077,2
2279,2021-06-21,1504,33.65,1,12:27:22.380,2
2280,2021-06-21,1504,33.65,1,12:27:23.205,1
2281,2021-06-21,1504,33.6,4,12:27:23.553,2
2282,2021-06-21,1504,33.65,3,12:27:25.385,1
2283,2021-06-21,1504,33.65,1,12:27:26.541,1
2284,2021-06-21,1504,33.6,10,12:27:29.152,2
2285,2021-06-21,1504,33.6,2,12:27:29.324,2
2286,2021-06-21,1504,33.6,8,12:27:29.949,2
2287,2021-06-21,1504,33.6,2,12:27:30.376,2
2288,2021-06-21,1504,33.6,1,12:27:32.920,2
2289,2021-06-21,1504,33.6,1,12:27:37.523,2
2290,2021-06-21,1504,33.6,1,12:27:40.931,2
2291,2021-06-21,1504,33.6,22,12:27:41.049,1
2292,2021-06-21,1504,33.55,2,12:27:41.192,2
2293,2021-06-21,1504,33.55,6,12:27:45.903,2
2294,2021-06-21,1504,33.55,4,12:27:46.014,2
2295,2021-06-21,1504,33.55,1,12:27:46.459,2
2296,2021-06-21,1504,33.55,2,12:27:46.813,2
2297,2021-06-21,1504,33.55,6,12:27:46.842,0
2298,2021-06-21,1504,33.55,2,12:27:47.872,1
2299,2021-06-21,1504,33.55,2,12:27:47.962,1
2300,2021-06-21,1504,33.4,9,12:27:48.614,2
2301,2021-06-21,1504,33.4,1,12:27:49.229,2
2302,2021-06-21,1504,33.4,3,12:27:49.262,2
2303,2021-06-21,1504,33.3,1,12:27:52.319,2
2304,2021-06-21,1504,33.5,2,12:27:55.179,1
2305,2021-06-21,1504,33.5,2,12:27:55.944,1
2306,2021-06-21,1504,33.5,1,12:27:56.630,1
2307,2021-06-21,1504,33.55,2,12:27:56.958,1
2308,2021-06-21,1504,33.5,1,12:28:01.793,2
2309,2021-06-21,1504,33.5,1,12:28:02.548,2
2310,2021-06-21,1504,33.5,1,12:28:03.543,2
2311,2021-06-21,1504,33.45,3,12:28:06.473,2
2312,2021-06-21,1504,33.5,1,12:28:08.150,1
2313,2021-06-21,1504,33.5,2,12:28:12.456,0
2314,2021-06-21,1504,33.5,1,12:28:13.074,1
2315,2021-06-21,1504,33.55,1,12:28:19.617,1
2316,2021-06-21,1504,33.55,1,12:28:39.840,1
2317,2021-06-21,1504,33.55,1,12:28:44.098,1
2318,2021-06-21,1504,33.55,1,12:28:45.079,1
2319,2021-06-21,1504,33.55,2,12:28:46.802,2
2320,2021-06-21,1504,33.55,4,12:28:54.377,0
2321,2021-06-21,1504,33.6,1,12:28:55.787,1
2322,2021-06-21,1504,33.55,1,12:28:56.639,2
2323,2021-06-21,1504,33.6,1,12:29:03.378,1
2324,2021-06-21,1504,33.6,1,12:29:08.413,1
2325,2021-06-21,1504,33.6,2,12:29:08.974,1
2326,2021-06-21,1504,33.6,1,12:29:09.108,1
2327,2021-06-21,1504,33.6,1,12:29:09.347,2
2328,2021-06-21,1504,33.65,1,12:29:21.144,1
2329,2021-06-21,1504,33.65,2,12:29:21.172,0
2330,2021-06-21,1504,33.6,1,12:29:24.808,2
2331,2021-06-21,1504,33.6,1,12:29:25.462,0
2332,2021-06-21,1504,33.6,2,12:29:33.173,1
2333,2021-06-21,1504,33.55,1,12:29:45.584,2
2334,2021-06-21,1504,33.55,5,12:29:48.433,2
2335,2021-06-21,1504,33.55,4,12:29:48.451,0
2336,2021-06-21,1504,33.5,1,12:29:48.816,2
2337,2021-06-21,1504,33.5,1,12:29:51.584,0
2338,2021-06-21,1504,33.5,2,12:29:53.715,1
2339,2021-06-21,1504,33.45,2,12:29:57.681,2
2340,2021-06-21,1504,33.5,4,12:30:02.106,1
2341,2021-06-21,1504,33.5,2,12:30:03.730,1
2342,2021-06-21,1504,33.45,4,12:30:04.237,2
2343,2021-06-21,1504,33.6,5,12:30:04.583,1
2344,2021-06-21,1504,33.6,1,12:30:15.656,1
2345,2021-06-21,1504,33.6,1,12:30:19.280,1
2346,2021-06-21,1504,33.6,1,12:30:23.311,1
2347,2021-06-21,1504,33.6,2,12:30:29.321,1
2348,2021-06-21,1504,33.6,2,12:30:32.502,0
2349,2021-06-21,1504,33.6,1,12:30:33.763,0
2350,2021-06-21,1504,33.65,3,12:30:53.890,1
2351,2021-06-21,1504,33.6,2,12:31:01.779,2
2352,2021-06-21,1504,33.65,1,12:31:02.727,1
2353,2021-06-21,1504,33.65,1,12:31:10.507,1
2354,2021-06-21,1504,33.65,1,12:31:15.088,1
2355,2021-06-21,1504,33.6,4,12:31:15.791,2
2356,2021-06-21,1504,33.5,9,12:31:17.297,2
2357,2021-06-21,1504,33.5,1,12:31:17.526,2
2358,2021-06-21,1504,33.6,1,12:31:20.688,1
2359,2021-06-21,1504,33.6,1,12:31:24.301,1
2360,2021-06-21,1504,33.5,5,12:31:25.128,2
2361,2021-06-21,1504,33.6,2,12:31:30.371,1
2362,2021-06-21,1504,33.5,10,12:31:56.053,2
2363,2021-06-21,1504,33.5,10,12:32:12.066,0
2364,2021-06-21,1504,33.5,1,12:32:17.906,1
2365,2021-06-21,1504,33.45,1,12:32:25.228,2
2366,2021-06-21,1504,33.45,1,12:32:27.421,2
2367,2021-06-21,1504,33.5,2,12:32:28.376,1
2368,2021-06-21,1504,33.45,1,12:32:34.757,2
2369,2021-06-21,1504,33.45,1,12:32:36.743,2
2370,2021-06-21,1504,33.45,1,12:32:41.680,0
2371,2021-06-21,1504,33.4,1,12:32:58.754,2
2372,2021-06-21,1504,33.4,1,12:33:02.344,2
2373,2021-06-21,1504,33.45,1,12:33:06.152,1
2374,2021-06-21,1504,33.45,3,12:33:12.741,2
2375,2021-06-21,1504,33.45,1,12:33:13.506,2
2376,2021-06-21,1504,33.5,2,12:33:17.424,1
2377,2021-06-21,1504,33.5,2,12:33:19.324,1
2378,2021-06-21,1504,33.5,1,12:33:23.800,1
2379,2021-06-21,1504,33.45,1,12:33:28.695,2
2380,2021-06-21,1504,33.5,2,12:33:35.227,1
2381,2021-06-21,1504,33.5,1,12:33:36.112,1
2382,2021-06-21,1504,33.45,1,12:33:37.283,2
2383,2021-06-21,1504,33.45,12,12:33:38.300,2
2384,2021-06-21,1504,33.45,1,12:33:46.082,2
2385,2021-06-21,1504,33.55,5,12:33:47.010,1
2386,2021-06-21,1504,33.55,1,12:33:47.277,1
2387,2021-06-21,1504,33.55,1,12:33:52.839,1
2388,2021-06-21,1504,33.5,1,12:34:03.053,2
2389,2021-06-21,1504,33.5,6,12:34:45.490,2
2390,2021-06-21,1504,33.5,1,12:34:45.516,0
2391,2021-06-21,1504,33.45,1,12:34:45.521,2
2392,2021-06-21,1504,33.5,5,12:34:51.266,1
2393,2021-06-21,1504,33.45,1,12:34:58.957,2
2394,2021-06-21,1504,33.4,1,12:35:04.509,2
2395,2021-06-21,1504,33.4,1,12:35:04.795,2
2396,2021-06-21,1504,33.4,1,12:35:07.395,2
2397,2021-06-21,1504,33.4,5,12:35:09.983,2
2398,2021-06-21,1504,33.4,9,12:35:12.377,2
2399,2021-06-21,1504,33.4,1,12:35:21.642,2
2400,2021-06-21,1504,33.4,1,12:35:21.648,2
2401,2021-06-21,1504,33.4,2,12:35:31.153,2
2402,2021-06-21,1504,33.4,1,12:35:32.497,2
2403,2021-06-21,1504,33.4,1,12:35:34.351,2
2404,2021-06-21,1504,33.4,2,12:35:34.390,0
2405,2021-06-21,1504,33.4,1,12:35:43.097,0
2406,2021-06-21,1504,33.4,1,12:35:51.616,2
2407,2021-06-21,1504,33.45,2,12:35:54.348,1
2408,2021-06-21,1504,33.45,2,12:35:56.782,2
2409,2021-06-21,1504,33.45,2,12:36:31.577,2
2410,2021-06-21,1504,33.45,1,12:36:32.320,2
2411,2021-06-21,1504,33.45,10,12:36:32.340,0
2412,2021-06-21,1504,33.4,2,12:36:49.121,2
2413,2021-06-21,1504,33.4,2,12:36:49.423,1
2414,2021-06-21,1504,33.4,2,12:36:49.560,0
2415,2021-06-21,1504,33.45,1,12:36:51.784,1
2416,2021-06-21,1504,33.45,1,12:36:52.369,1
2417,2021-06-21,1504,33.4,1,12:37:03.550,2
2418,2021-06-21,1504,33.45,2,12:37:05.569,1
2419,2021-06-21,1504,33.4,1,12:37:15.261,2
2420,2021-06-21,1504,33.45,4,12:37:17.166,1
2421,2021-06-21,1504,33.45,1,12:37:23.662,0
2422,2021-06-21,1504,33.5,1,12:37:26.036,1
2423,2021-06-21,1504,33.45,1,12:37:32.511,2
2424,2021-06-21,1504,33.5,1,12:37:35.917,1
2425,2021-06-21,1504,33.5,1,12:37:43.891,1
2426,2021-06-21,1504,33.45,1,12:37:44.646,2
2427,2021-06-21,1504,33.5,10,12:37:54.285,1
2428,2021-06-21,1504,33.5,2,12:37:57.845,1
2429,2021-06-21,1504,33.5,1,12:38:08.026,1
2430,2021-06-21,1504,33.5,1,12:38:10.391,0
2431,2021-06-21,1504,33.45,7,12:38:14.475,2
2432,2021-06-21,1504,33.45,1,12:38:51.508,2
2433,2021-06-21,1504,33.45,1,12:38:51.528,2
2434,2021-06-21,1504,33.45,1,12:38:51.534,2
2435,2021-06-21,1504,33.45,1,12:38:52.962,2
2436,2021-06-21,1504,33.45,7,12:38:55.397,1
2437,2021-06-21,1504,33.45,1,12:39:03.465,1
2438,2021-06-21,1504,33.45,1,12:39:06.885,1
2439,2021-06-21,1504,33.45,1,12:39:41.555,1
2440,2021-06-21,1504,33.45,1,12:39:42.501,1
2441,2021-06-21,1504,33.45,1,12:39:43.035,0
2442,2021-06-21,1504,33.45,1,12:39:58.407,2
2443,2021-06-21,1504,33.45,1,12:39:59.170,0
2444,2021-06-21,1504,33.45,2,12:40:05.172,1
2445,2021-06-21,1504,33.45,2,12:40:24.535,0
2446,2021-06-21,1504,33.45,1,12:40:31.707,0
2447,2021-06-21,1504,33.45,1,12:40:33.829,2
2448,2021-06-21,1504,33.5,1,12:40:37.119,1
2449,2021-06-21,1504,33.5,1,12:40:40.790,0
2450,2021-06-21,1504,33.45,5,12:40:50.179,2
2451,2021-06-21,1504,33.55,10,12:40:56.577,1
2452,2021-06-21,1504,33.5,1,12:40:57.343,2
2453,2021-06-21,1504,33.55,2,12:41:36.967,1
2454,2021-06-21,1504,33.55,1,12:41:45.783,1
2455,2021-06-21,1504,33.55,10,12:41:49.890,0
2456,2021-06-21,1504,33.6,3,12:41:59.244,1
2457,2021-06-21,1504,33.6,1,12:42:05.523,1
2458,2021-06-21,1504,33.55,1,12:42:05.548,2
2459,2021-06-21,1504,33.6,1,12:42:29.205,1
2460,2021-06-21,1504,33.6,1,12:42:41.909,1
2461,2021-06-21,1504,33.6,3,12:42:43.355,1
2462,2021-06-21,1504,33.6,6,12:42:43.387,1
2463,2021-06-21,1504,33.6,5,12:42:43.592,0
2464,2021-06-21,1504,33.65,1,12:42:49.685,1
2465,2021-06-21,1504,33.65,1,12:42:49.956,1
2466,2021-06-21,1504,33.65,1,12:42:54.613,1
2467,2021-06-21,1504,33.65,1,12:42:56.181,1
2468,2021-06-21,1504,33.65,1,12:42:57.241,1
2469,2021-06-21,1504,33.65,4,12:42:57.273,0
2470,2021-06-21,1504,33.65,1,12:43:06.029,1
2471,2021-06-21,1504,33.65,1,12:43:07.457,0
2472,2021-06-21,1504,33.65,1,12:43:11.177,0
2473,2021-06-21,1504,33.65,1,12:43:28.792,2
2474,2021-06-21,1504,33.65,21,12:43:28.827,0
